Latitude (decimal degrees):	36.874
Longitude (decimal degrees):	-2.592
Elevation (m):	620
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 2 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20200106:0909,557.47,16.2,8.22,2.0,0.0
20200106:1009,779.27,23.61,12.36,2.34,0.0
20200106:1109,900.82,28.61,13.26,2.83,0.0
20200106:1209,947.74,30.6,13.7,2.9,0.0
20200106:1309,917.5,29.27,13.86,2.97,0.0
20200106:1409,810.45,24.82,13.8,2.97,0.0
20200106:1509,613.13,17.84,13.54,2.76,0.0
20200106:1609,353.58,9.0,13.05,2.48,0.0
20200106:1709,0.0,0.0,12.41,2.0,0.0
20200106:1809,0.0,0.0,11.0,1.52,0.0
20200106:1909,0.0,0.0,11.4,0.55,0.0
20200106:2009,0.0,0.0,11.2,0.14,0.0
20200106:2109,0.0,0.0,10.96,0.21,0.0
20200106:2209,0.0,0.0,10.72,0.55,0.0
20200106:2309,0.0,0.0,10.47,0.83,0.0
20200107:0009,0.0,0.0,10.3,1.03,0.0
20200107:0109,0.0,0.0,10.18,1.1,0.0
20200107:0209,0.0,0.0,10.04,0.97,0.0
20200107:0309,0.0,0.0,9.88,0.62,0.0
20200107:0409,0.0,0.0,9.6,0.34,0.0
20200107:0509,0.0,0.0,9.45,0.07,0.0
20200107:0609,0.0,0.0,9.27,0.07,0.0
20200107:0709,0.0,0.0,9.91,0.83,0.0
20200107:0809,258.68,7.08,9.75,0.9,0.0
20200107:0909,539.12,16.24,10.84,0.97,0.0
20200107:1009,758.7,23.67,12.58,1.24,0.0
20200107:1109,886.62,28.71,13.2,1.66,0.0
20200107:1209,925.53,30.73,13.43,1.93,0.0
20200107:1309,910.48,29.41,13.6,2.14,0.0
20200107:1409,691.33,24.98,13.54,2.21,0.0
20200107:1509,568.48,18.0,13.34,2.07,0.0
20200107:1609,358.6,9.16,12.78,1.72,0.0
20200107:1709,0.0,0.0,12.22,1.17,0.0
20200107:1809,0.0,0.0,11.55,0.76,0.0
20200107:1909,0.0,0.0,10.39,1.52,0.0
20200107:2009,0.0,0.0,10.0,1.66,0.0
20200107:2109,0.0,0.0,9.49,1.86,0.0
20200107:2209,0.0,0.0,9.29,1.93,0.0
20200107:2309,0.0,0.0,9.25,1.86,0.0
20200108:0009,0.0,0.0,9.19,1.86,0.0
20200108:0109,0.0,0.0,9.06,1.79,0.0
20200108:0209,0.0,0.0,8.5,1.86,0.0
20200108:0309,0.0,0.0,8.01,2.0,0.0
20200108:0409,0.0,0.0,7.97,2.0,0.0
20200108:0509,0.0,0.0,8.21,1.79,0.0
20200108:0609,0.0,0.0,8.33,1.72,0.0
20200108:0709,0.0,0.0,8.06,2.14,0.0
20200108:0809,247.17,7.1,8.02,2.07,0.0
20200108:0909,563.14,16.29,9.71,2.0,0.0
20200108:1009,785.97,23.74,12.59,1.86,0.0
20200108:1109,884.17,28.81,13.94,1.93,0.0
20200108:1209,938.4,30.85,14.13,1.86,0.0
20200108:1309,901.76,29.56,14.2,1.86,0.0
20200108:1409,817.7,25.14,14.19,2.21,0.0
20200108:1509,631.67,18.16,13.86,2.69,0.0
20200108:1609,349.39,9.32,13.31,2.76,0.0
20200108:1709,0.0,0.0,12.74,2.48,0.0
20200108:1809,0.0,0.0,12.08,2.41,0.0
20200108:1909,0.0,0.0,11.27,3.31,0.0
20200108:2009,0.0,0.0,10.71,3.24,0.0
20200108:2109,0.0,0.0,10.3,3.17,0.0
20200108:2209,0.0,0.0,9.79,2.97,0.0
20200108:2309,0.0,0.0,9.28,2.97,0.0
20200109:0009,0.0,0.0,8.97,3.17,0.0
20200109:0109,0.0,0.0,8.85,3.38,0.0
20200109:0209,0.0,0.0,8.88,3.52,0.0
20200109:0309,0.0,0.0,8.78,3.31,0.0
20200109:0409,0.0,0.0,8.48,2.9,0.0
20200109:0509,0.0,0.0,8.68,2.48,0.0
20200109:0609,0.0,0.0,8.04,2.28,0.0
20200109:0709,0.0,0.0,7.8,2.21,0.0
20200109:0809,197.31,7.13,7.49,2.14,0.0
20200109:0909,508.84,16.34,9.85,2.0,0.0
20200109:1009,602.46,23.82,11.82,2.0,0.0
20200109:1109,640.73,28.92,12.48,1.72,0.0
20200109:1209,877.08,30.99,12.78,1.72,0.0
20200109:1309,788.74,29.72,13.06,2.07,0.0
20200109:1409,246.41,25.3,13.03,2.48,0.0
20200109:1509,225.31,18.33,12.77,2.41,0.0
20200109:1609,339.66,9.49,12.32,2.28,0.0
20200109:1709,0.0,0.0,11.76,2.0,0.0
20200109:1809,0.0,0.0,11.21,2.14,0.0
20200109:1909,0.0,0.0,10.98,2.41,0.0
20200109:2009,0.0,0.0,10.42,2.55,0.0
20200109:2109,0.0,0.0,9.98,2.76,0.0
20200109:2209,0.0,0.0,9.76,2.97,0.0
20200109:2309,0.0,0.0,9.78,3.24,0.0
20200110:0009,0.0,0.0,10.01,3.79,0.0
20200110:0109,0.0,0.0,10.23,3.93,0.0
20200110:0209,0.0,0.0,10.28,3.79,0.0
20200110:0309,0.0,0.0,10.41,3.72,0.0
20200110:0409,0.0,0.0,10.38,3.66,0.0
20200110:0509,0.0,0.0,10.04,3.31,0.0
20200110:0609,0.0,0.0,9.9,3.03,0.0
20200110:0709,0.0,0.0,9.89,2.97,0.0
20200110:0809,253.75,7.17,9.63,2.83,0.0
20200110:0909,541.32,16.4,11.22,2.41,0.0
20200110:1009,760.86,23.91,13.28,1.52,0.0
20200110:1109,862.53,29.03,14.06,1.17,0.0
20200110:1209,932.36,31.13,14.37,1.38,0.0
20200110:1309,912.5,29.88,14.59,1.66,0.0
20200110:1409,800.41,25.47,14.58,1.86,0.0
20200110:1509,126.89,18.5,14.09,2.41,0.0
20200110:1609,76.0,9.65,13.34,2.55,0.0
20200110:1709,0.0,0.0,12.7,2.9,0.0
20200110:1809,0.0,0.0,12.3,3.1,0.0
20200110:1909,0.0,0.0,12.18,3.45,0.0
20200110:2009,0.0,0.0,11.63,2.69,0.0
20200110:2109,0.0,0.0,10.96,2.14,0.0
20200110:2209,0.0,0.0,10.3,1.79,0.0
20200110:2309,0.0,0.0,10.4,1.59,0.0
20200111:0009,0.0,0.0,9.65,1.86,0.0
20200111:0109,0.0,0.0,8.48,2.28,0.0
20200111:0209,0.0,0.0,7.92,2.55,0.0
20200111:0309,0.0,0.0,8.7,2.76,0.0
20200111:0409,0.0,0.0,9.23,3.24,0.0
20200111:0509,0.0,0.0,9.55,3.86,0.0
20200111:0609,0.0,0.0,9.65,4.14,0.0
20200111:0709,0.0,0.0,9.59,3.66,0.0
20200111:0809,76.87,7.21,9.66,3.66,0.0
20200111:0909,332.26,16.47,11.05,3.52,0.0
20200111:1009,458.79,24.0,12.7,3.93,0.0
20200111:1109,827.92,29.16,13.71,4.62,0.0
20200111:1209,913.51,31.28,14.23,4.83,0.0
20200111:1309,839.78,30.05,14.46,4.9,0.0
20200111:1409,533.6,25.65,14.46,4.83,0.0
20200111:1509,616.82,18.68,14.24,4.83,0.0
20200111:1609,354.59,9.83,13.78,4.83,0.0
20200111:1709,0.0,0.0,12.98,4.48,0.0
20200111:1809,0.0,0.0,12.08,4.14,0.0
20200111:1909,0.0,0.0,11.35,3.38,0.0
20200111:2009,0.0,0.0,10.36,2.97,0.0
20200111:2109,0.0,0.0,9.3,2.48,0.0
20200111:2209,0.0,0.0,9.22,1.93,0.0
20200111:2309,0.0,0.0,9.87,1.52,0.0
20200112:0009,0.0,0.0,10.75,1.1,0.0
20200112:0109,0.0,0.0,10.27,0.55,0.0
20200112:0209,0.0,0.0,9.92,0.28,0.0
20200112:0309,0.0,0.0,9.62,0.41,0.0
20200112:0409,0.0,0.0,9.43,0.62,0.0
20200112:0509,0.0,0.0,9.23,0.76,0.0
20200112:0609,0.0,0.0,9.03,0.9,0.0
20200112:0709,0.0,0.0,8.99,0.41,0.0
20200112:0809,269.85,7.26,8.9,0.69,0.0
20200112:0909,544.16,16.54,10.34,1.03,0.0
20200112:1009,760.22,24.1,11.97,1.52,0.0
20200112:1109,868.53,29.29,12.87,2.34,0.0
20200112:1209,931.83,31.44,13.22,3.1,0.0
20200112:1309,818.81,30.22,13.31,3.66,0.0
20200112:1409,724.19,25.83,13.25,3.79,0.0
20200112:1509,559.06,18.86,12.85,3.66,0.0
20200112:1609,342.26,10.0,12.42,3.17,0.0
20200112:1709,0.0,0.0,11.9,2.48,0.0
20200112:1809,0.0,0.0,11.18,2.07,0.0
20200112:1909,0.0,0.0,10.0,2.0,0.0
20200112:2009,0.0,0.0,9.5,1.72,0.0
20200112:2109,0.0,0.0,10.09,1.38,0.0
20200112:2209,0.0,0.0,10.95,0.97,0.0
20200112:2309,0.0,0.0,10.85,0.62,0.0
20200113:0009,0.0,0.0,10.83,0.34,0.0
20200113:0109,0.0,0.0,10.52,0.34,0.0
20200113:0209,0.0,0.0,10.27,0.48,0.0
20200113:0309,0.0,0.0,10.1,0.69,0.0
20200113:0409,0.0,0.0,9.85,0.83,0.0
20200113:0509,0.0,0.0,9.62,0.9,0.0
20200113:0609,0.0,0.0,9.5,0.97,0.0
20200113:0709,0.0,0.0,8.57,1.52,0.0
20200113:0809,207.92,7.32,9.08,1.31,0.0
20200113:0909,506.18,16.62,8.89,1.38,0.0
20200113:1009,581.3,24.21,10.98,1.86,0.0
20200113:1109,677.94,29.42,11.45,2.07,0.0
20200113:1209,681.68,31.6,11.81,2.07,0.0
20200113:1309,484.88,30.4,12.22,2.14,0.0
20200113:1409,370.38,26.02,12.35,2.28,0.0
20200113:1509,449.62,19.05,12.24,2.28,0.0
20200113:1609,271.01,10.19,11.96,2.14,0.0
20200113:1709,0.0,0.0,11.47,2.07,0.0
20200113:1809,0.0,0.0,10.96,2.28,0.0
20200113:1909,0.0,0.0,10.67,3.66,0.0
20200113:2009,0.0,0.0,10.26,3.66,0.0
20200113:2109,0.0,0.0,9.83,3.52,0.0
20200113:2209,0.0,0.0,9.35,3.45,0.0
20200113:2309,0.0,0.0,8.87,3.31,0.0
20200114:0009,0.0,0.0,8.39,3.38,0.0
20200114:0109,0.0,0.0,7.94,3.45,0.0
20200114:0209,0.0,0.0,7.48,3.31,0.0
20200114:0309,0.0,0.0,6.97,3.1,0.0
20200114:0409,0.0,0.0,6.5,2.9,0.0
20200114:0509,0.0,0.0,6.16,2.9,0.0
20200114:0609,0.0,0.0,5.95,2.9,0.0
20200114:0709,0.0,0.0,6.06,3.03,0.0
20200114:0809,282.46,7.38,6.3,3.1,0.0
20200114:0909,532.64,16.7,9.11,2.97,0.0
20200114:1009,732.5,24.32,12.63,3.17,0.0
20200114:1109,859.92,29.57,13.36,3.79,0.0
20200114:1209,955.09,31.77,13.74,4.41,0.0
20200114:1309,860.07,30.59,13.99,4.97,0.0
20200114:1409,776.87,26.21,14.16,5.31,0.0
20200114:1509,574.07,19.24,14.05,5.45,0.0
20200114:1609,266.97,10.37,13.58,5.24,0.0
20200114:1709,0.0,0.0,12.98,4.97,0.0
20200114:1809,0.0,0.0,12.4,4.76,0.0
20200114:1909,0.0,0.0,11.91,4.76,0.0
20200114:2009,0.0,0.0,11.54,4.41,0.0
20200114:2109,0.0,0.0,11.22,4.14,0.0
20200114:2209,0.0,0.0,10.82,4.0,0.0
20200114:2309,0.0,0.0,10.37,3.72,0.0
20200115:0009,0.0,0.0,9.94,3.66,0.0
20200115:0109,0.0,0.0,9.56,3.72,0.0
20200115:0209,0.0,0.0,9.24,3.66,0.0
20200115:0309,0.0,0.0,9.05,3.72,0.0
20200115:0409,0.0,0.0,8.87,3.66,0.0
20200115:0509,0.0,0.0,8.69,3.59,0.0
20200115:0609,0.0,0.0,8.52,3.38,0.0
20200115:0709,0.0,0.0,8.0,2.9,0.0
20200115:0809,160.28,7.45,7.81,2.76,0.0
20200115:0909,589.43,16.79,9.96,2.41,0.0
20200115:1009,722.73,24.44,13.6,2.07,0.0
20200115:1109,840.64,29.72,14.37,2.07,0.0
20200115:1209,920.84,31.95,14.7,2.48,0.0
20200115:1309,911.67,30.78,14.89,2.76,0.0
20200115:1409,811.35,26.41,14.9,2.83,0.0
20200115:1509,633.38,19.43,14.67,2.69,0.0
20200115:1609,396.24,10.56,14.18,2.28,0.0
20200115:1709,0.0,0.0,13.57,1.59,0.0
20200115:1809,0.0,0.0,12.47,0.9,0.0
20200115:1909,0.0,0.0,11.3,1.31,0.0
20200115:2009,0.0,0.0,11.24,1.31,0.0
20200115:2109,0.0,0.0,10.93,1.38,0.0
20200115:2209,0.0,0.0,10.32,1.52,0.0
20200115:2309,0.0,0.0,9.67,1.59,0.0
20200116:0009,0.0,0.0,9.02,1.72,0.0
20200116:0109,0.0,0.0,8.56,1.86,0.0
20200116:0209,0.0,0.0,8.46,1.86,0.0
20200116:0309,0.0,0.0,8.69,1.79,0.0
20200116:0409,0.0,0.0,9.47,1.66,0.0
20200116:0509,0.0,0.0,10.72,1.45,0.0
20200116:0609,0.0,0.0,10.78,1.24,0.0
20200116:0709,0.0,0.0,10.52,1.45,0.0
20200116:0809,291.79,7.52,10.71,1.17,0.0
20200116:0909,562.21,16.89,11.88,0.41,0.0
20200116:1009,749.57,24.57,13.54,0.55,0.0
20200116:1109,866.17,29.88,14.15,1.17,0.0
20200116:1209,947.39,32.13,14.47,1.66,0.0
20200116:1309,945.27,30.98,14.66,1.93,0.0
20200116:1409,842.43,26.61,14.64,2.21,0.0
20200116:1509,665.45,19.63,14.44,2.34,0.0
20200116:1609,401.23,10.75,13.96,2.0,0.0
20200116:1709,0.0,0.0,13.35,1.86,0.0
20200116:1809,0.0,0.0,12.63,2.28,0.0
20200116:1909,0.0,0.0,11.77,2.83,0.0
20200116:2009,0.0,0.0,10.88,2.9,0.0
20200116:2109,0.0,0.0,9.97,2.69,0.0
20200116:2209,0.0,0.0,9.38,2.9,0.0
20200116:2309,0.0,0.0,9.05,3.24,0.0
20200117:0009,0.0,0.0,8.86,3.38,0.0
20200117:0109,0.0,0.0,8.64,3.45,0.0
20200117:0209,0.0,0.0,8.44,3.52,0.0
20200117:0309,0.0,0.0,8.3,3.59,0.0
20200117:0409,0.0,0.0,8.07,3.38,0.0
20200117:0509,0.0,0.0,7.77,3.1,0.0
20200117:0609,0.0,0.0,7.55,2.97,0.0
20200117:0709,0.0,0.0,7.81,2.62,0.0
20200117:0809,269.79,7.6,7.88,2.55,0.0
20200117:0909,535.52,16.99,10.42,2.14,0.0
20200117:1009,735.8,24.7,14.71,1.72,0.0
20200117:1109,872.51,30.04,15.86,1.86,0.0
20200117:1209,924.41,32.32,16.16,2.55,0.0
20200117:1309,922.29,31.19,16.35,2.76,0.0
20200117:1409,780.15,26.82,16.36,2.83,0.0
20200117:1509,548.03,19.84,16.24,2.48,0.0
20200117:1609,347.97,10.94,15.93,2.14,0.0
20200117:1709,0.0,0.0,15.25,1.86,0.0
20200117:1809,0.0,0.0,13.87,1.17,0.0
20200117:1909,0.0,0.0,14.51,0.62,0.0
20200117:2009,0.0,0.0,14.18,0.48,0.0
20200117:2109,0.0,0.0,13.67,0.41,0.0
20200117:2209,0.0,0.0,13.14,0.62,0.0
20200117:2309,0.0,0.0,12.82,1.03,0.0
20200118:0009,0.0,0.0,12.12,1.38,0.0
20200118:0109,0.0,0.0,11.53,1.45,0.0
20200118:0209,0.0,0.0,11.5,1.52,0.0
20200118:0309,0.0,0.0,12.47,1.38,0.0
20200118:0409,0.0,0.0,12.82,1.03,0.0
20200118:0509,0.0,0.0,12.79,0.76,0.0
20200118:0609,0.0,0.0,12.66,0.83,0.0
20200118:0709,0.0,0.0,12.38,0.62,0.0
20200118:0809,13.02,7.68,12.26,1.03,0.0
20200118:0909,217.36,17.1,11.94,1.1,0.0
20200118:1009,116.27,24.84,12.54,1.03,0.0
20200118:1109,98.59,30.21,13.46,1.1,0.0
20200118:1209,106.04,32.52,13.45,1.24,0.0
20200118:1309,148.82,31.4,13.25,2.0,0.0
20200118:1409,184.13,27.04,13.07,3.38,0.0
20200118:1509,195.26,20.04,12.99,4.69,0.0
20200118:1609,163.67,11.14,12.67,5.03,0.0
20200118:1709,0.0,0.0,12.18,5.1,0.0
20200118:1809,0.0,0.0,11.91,5.45,0.0
20200118:1909,0.0,0.0,12.27,6.21,0.0
20200118:2009,0.0,0.0,12.24,6.34,0.0
20200118:2109,0.0,0.0,12.29,5.93,0.0
20200118:2209,0.0,0.0,12.38,6.28,0.0
20200118:2309,0.0,0.0,12.47,6.41,0.0
20200119:0009,0.0,0.0,12.67,6.34,0.0
20200119:0109,0.0,0.0,12.7,6.0,0.0
20200119:0209,0.0,0.0,12.52,5.45,0.0
20200119:0309,0.0,0.0,12.18,4.76,0.0
20200119:0409,0.0,0.0,11.52,3.79,0.0
20200119:0509,0.0,0.0,10.75,3.86,0.0
20200119:0609,0.0,0.0,9.98,3.59,0.0
20200119:0709,0.0,0.0,8.39,2.55,0.0
20200119:0809,295.38,7.77,8.44,2.0,0.0
20200119:0909,544.59,17.22,10.1,1.59,0.0
20200119:1009,277.92,24.99,12.52,0.55,0.0
20200119:1109,158.23,30.39,13.13,0.9,0.0
20200119:1209,215.61,32.72,13.57,1.93,0.0
20200119:1309,645.78,31.62,13.54,2.07,0.0
20200119:1409,317.98,27.25,13.44,2.0,0.0
20200119:1509,331.09,20.26,13.28,1.66,0.0
20200119:1609,337.14,11.34,12.56,0.21,0.0
20200119:1709,0.0,0.0,11.47,2.97,0.0
20200119:1809,0.0,0.0,10.23,4.97,0.0
20200119:1909,0.0,0.0,10.01,4.0,0.0
20200119:2009,0.0,0.0,9.22,4.69,0.0
20200119:2109,0.0,0.0,8.73,5.1,0.0
20200119:2209,0.0,0.0,8.43,5.03,0.0
20200119:2309,0.0,0.0,7.96,4.69,0.0
20200120:0009,0.0,0.0,7.6,3.45,0.0
20200120:0109,0.0,0.0,7.5,2.41,0.0
20200120:0209,0.0,0.0,7.34,2.07,0.0
20200120:0309,0.0,0.0,7.37,2.69,0.0
20200120:0409,0.0,0.0,7.55,3.52,0.0
20200120:0509,0.0,0.0,7.51,3.66,0.0
20200120:0609,0.0,0.0,7.3,3.72,0.0
20200120:0709,0.0,0.0,7.41,3.79,0.0
20200120:0809,23.25,7.87,7.53,3.79,0.0
20200120:0909,158.27,17.34,8.0,3.72,0.0
20200120:1009,340.01,25.14,8.86,4.0,0.0
20200120:1109,225.93,30.57,9.69,4.28,0.0
20200120:1209,225.13,32.93,10.14,5.93,0.0
20200120:1309,94.87,31.84,10.26,7.86,0.0
20200120:1409,69.76,27.48,10.44,8.9,0.0
20200120:1509,187.74,20.47,10.51,7.79,0.0
20200120:1609,89.74,11.55,10.4,6.83,0.0
20200120:1709,0.0,0.0,9.95,6.0,0.0
20200120:1809,0.0,0.0,9.22,6.21,0.0
20200120:1909,0.0,0.0,8.99,5.79,0.0
20200120:2009,0.0,0.0,8.77,5.72,0.0
20200120:2109,0.0,0.0,8.83,5.52,0.0
20200120:2209,0.0,0.0,8.74,5.59,0.0
20200120:2309,0.0,0.0,8.76,5.79,0.0
20200121:0009,0.0,0.0,8.73,5.72,0.0
20200121:0109,0.0,0.0,8.69,5.45,0.0
20200121:0209,0.0,0.0,8.58,4.83,0.0
20200121:0309,0.0,0.0,8.32,4.07,0.0
20200121:0409,0.0,0.0,8.06,3.45,0.0
20200121:0509,0.0,0.0,7.93,2.97,0.0
20200121:0609,0.0,0.0,7.86,2.69,0.0
20200121:0709,0.0,0.0,7.68,2.07,0.0
20200121:0809,42.41,7.97,8.06,2.48,0.0
20200121:0909,132.52,17.47,8.74,2.83,0.0
20200121:1009,286.25,25.3,9.44,2.97,0.0
20200121:1109,130.22,30.76,9.73,3.1,0.0
20200121:1209,443.44,33.15,10.67,2.83,0.0
20200121:1309,327.88,32.07,10.57,2.69,0.0
20200121:1409,191.35,27.71,10.98,2.48,0.0
20200121:1509,129.64,20.69,11.27,2.21,0.0
20200121:1609,141.48,11.76,11.17,2.28,0.0
20200121:1709,0.0,0.0,10.75,2.07,0.0
20200121:1809,0.0,0.0,10.13,1.59,0.0
20200121:1909,0.0,0.0,9.24,1.52,0.0
20200121:2009,0.0,0.0,8.8,1.45,0.0
20200121:2109,0.0,0.0,8.79,1.86,0.0
20200121:2209,0.0,0.0,8.44,2.28,0.0
20200121:2309,0.0,0.0,8.14,2.69,0.0
20200122:0009,0.0,0.0,8.08,3.31,0.0
20200122:0109,0.0,0.0,8.19,3.66,0.0
20200122:0209,0.0,0.0,8.11,4.0,0.0
20200122:0309,0.0,0.0,8.11,4.28,0.0
20200122:0409,0.0,0.0,8.03,4.41,0.0
20200122:0509,0.0,0.0,7.92,4.14,0.0
20200122:0609,0.0,0.0,7.76,3.86,0.0
20200122:0709,0.0,0.0,8.1,4.48,0.0
20200122:0809,82.98,8.08,8.35,4.69,0.0
20200122:0909,528.05,17.61,9.7,4.97,0.0
20200122:1009,663.99,25.47,10.87,5.86,0.0
20200122:1109,867.16,30.96,11.68,6.34,0.0
20200122:1209,627.16,33.37,12.32,6.07,0.0
20200122:1309,795.82,32.3,12.7,5.45,0.0
20200122:1409,686.44,27.94,12.72,4.97,0.0
20200122:1509,511.12,20.92,12.56,4.48,0.0
20200122:1609,164.5,11.97,12.13,3.86,0.0
20200122:1709,0.0,0.0,11.41,3.38,0.0
20200122:1809,0.0,0.0,10.81,3.45,0.0
20200122:1909,0.0,0.0,10.32,3.52,0.0
20200122:2009,0.0,0.0,9.94,3.38,0.0
20200122:2109,0.0,0.0,9.59,3.24,0.0
20200122:2209,0.0,0.0,9.13,3.1,0.0
20200122:2309,0.0,0.0,8.73,2.83,0.0
20200123:0009,0.0,0.0,8.41,2.83,0.0
20200123:0109,0.0,0.0,7.82,2.69,0.0
20200123:0209,0.0,0.0,7.48,2.62,0.0
20200123:0309,0.0,0.0,7.47,2.9,0.0
20200123:0409,0.0,0.0,7.4,3.1,0.0
20200123:0509,0.0,0.0,7.22,3.03,0.0
20200123:0609,0.0,0.0,7.11,3.03,0.0
20200123:0709,0.0,0.0,7.89,3.52,0.0
20200123:0809,292.35,8.2,8.32,3.59,0.0
20200123:0909,555.42,17.75,10.41,3.45,0.0
20200123:1009,756.54,25.64,12.35,3.31,0.0
20200123:1109,898.05,31.16,13.22,3.17,0.0
20200123:1209,945.72,33.6,13.76,3.17,0.0
20200123:1309,923.75,32.54,14.07,3.24,0.0
20200123:1409,834.52,28.18,14.15,3.31,0.0
20200123:1509,674.67,21.14,14.14,3.66,0.0
20200123:1609,435.77,12.18,13.82,4.07,0.0
20200123:1709,0.0,0.0,13.23,4.14,0.0
20200123:1809,0.0,0.0,12.36,4.07,0.0
20200123:1909,0.0,0.0,11.48,4.28,0.0
20200123:2009,0.0,0.0,10.96,4.14,0.0
20200123:2109,0.0,0.0,10.68,4.14,0.0
20200123:2209,0.0,0.0,10.23,3.93,0.0
20200123:2309,0.0,0.0,9.95,3.66,0.0
20200124:0009,0.0,0.0,9.58,3.38,0.0
20200124:0109,0.0,0.0,9.19,3.17,0.0
20200124:0209,0.0,0.0,9.16,3.17,0.0
20200124:0309,0.0,0.0,9.06,3.24,0.0
20200124:0409,0.0,0.0,8.88,2.9,0.0
20200124:0509,0.0,0.0,8.37,2.48,0.0
20200124:0609,0.0,0.0,8.0,2.34,0.0
20200124:0709,0.0,0.0,8.76,1.79,0.0
20200124:0809,86.22,8.32,9.28,1.52,0.0
20200124:0909,446.47,17.9,10.3,1.38,0.0
20200124:1009,723.73,25.82,12.54,1.66,0.0
20200124:1109,860.71,31.37,13.02,1.72,0.0
20200124:1209,599.87,33.83,13.46,1.72,0.0
20200124:1309,429.1,32.79,13.69,2.21,0.0
20200124:1409,357.89,28.42,13.65,2.62,0.0
20200124:1509,427.23,21.37,13.34,2.76,0.0
20200124:1609,345.5,12.39,12.94,2.41,0.0
20200124:1709,0.0,0.0,12.46,2.0,0.0
20200124:1809,0.0,0.0,11.98,2.21,0.0
20200124:1909,0.0,0.0,11.3,2.55,0.0
20200124:2009,0.0,0.0,10.67,2.83,0.0
20200124:2109,0.0,0.0,10.2,2.83,0.0
20200124:2209,0.0,0.0,9.93,2.62,0.0
20200124:2309,0.0,0.0,9.87,2.69,0.0
20200125:0009,0.0,0.0,9.51,2.55,0.0
20200125:0109,0.0,0.0,9.13,2.48,0.0
20200125:0209,0.0,0.0,8.74,2.34,0.0
20200125:0309,0.0,0.0,8.55,2.21,0.0
20200125:0409,0.0,0.0,8.43,2.07,0.0
20200125:0509,0.0,0.0,8.75,1.79,0.0
20200125:0609,0.0,0.0,9.08,1.59,0.0
20200125:0709,0.0,0.0,8.35,2.21,0.0
20200125:0809,137.97,8.44,9.86,1.45,0.0
20200125:0909,61.39,18.05,10.91,1.1,0.0
20200125:1009,135.0,26.0,12.49,1.03,0.0
20200125:1109,249.34,31.59,12.84,1.1,0.0
20200125:1209,166.5,34.07,13.16,1.17,0.0
20200125:1309,66.04,33.04,13.38,2.0,0.0
20200125:1409,85.57,28.67,13.11,3.03,0.0
20200125:1509,435.7,21.61,12.6,3.17,0.0
20200125:1609,376.24,12.61,12.26,2.62,0.0
20200125:1709,0.0,0.0,12.08,2.62,0.0
20200125:1809,0.0,0.0,11.64,2.9,0.0
20200125:1909,0.0,0.0,10.71,2.69,0.0
20200125:2009,0.0,0.0,10.31,3.31,0.0
20200125:2109,0.0,0.0,10.04,3.72,0.0
20200125:2209,0.0,0.0,9.87,4.21,0.0
20200125:2309,0.0,0.0,9.82,4.48,0.0
20200126:0009,0.0,0.0,9.75,4.62,0.0
20200126:0109,0.0,0.0,9.75,4.48,0.0
20200126:0209,0.0,0.0,9.72,4.28,0.0
20200126:0309,0.0,0.0,9.5,3.86,0.0
20200126:0409,0.0,0.0,9.55,3.66,0.0
20200126:0509,0.0,0.0,9.4,3.59,0.0
20200126:0609,0.0,0.0,9.22,3.59,0.0
20200126:0709,0.0,0.0,8.73,2.83,0.0
20200126:0809,306.94,8.57,8.62,2.55,0.0
20200126:0909,589.51,18.21,10.8,2.34,0.0
20200126:1009,792.93,26.19,12.43,2.07,0.0
20200126:1109,918.61,31.81,13.08,2.21,0.0
20200126:1209,960.35,34.32,13.6,3.03,0.0
20200126:1309,961.75,33.3,14.01,3.79,0.0
20200126:1409,800.54,28.92,14.15,4.34,0.0
20200126:1509,686.99,21.84,14.05,4.55,0.0
20200126:1609,437.18,12.83,13.84,4.41,0.0
20200126:1709,15.4,2.51,13.44,3.86,0.0
20200126:1809,0.0,0.0,12.78,3.38,0.0
20200126:1909,0.0,0.0,11.99,2.69,0.0
20200126:2009,0.0,0.0,10.74,2.34,0.0
20200126:2109,0.0,0.0,10.27,1.93,0.0
20200126:2209,0.0,0.0,10.37,1.59,0.0
20200126:2309,0.0,0.0,10.07,1.52,0.0
20200127:0009,0.0,0.0,9.88,1.45,0.0
20200127:0109,0.0,0.0,10.34,1.24,0.0
20200127:0209,0.0,0.0,10.62,0.97,0.0
20200127:0309,0.0,0.0,10.54,0.76,0.0
20200127:0409,0.0,0.0,10.27,0.69,0.0
20200127:0509,0.0,0.0,10.12,0.76,0.0
20200127:0609,0.0,0.0,10.1,0.9,0.0
20200127:0709,0.0,0.0,10.09,0.83,0.0
20200127:0809,301.39,8.71,10.15,0.9,0.0
20200127:0909,577.58,18.37,11.61,0.9,0.0
20200127:1009,801.32,26.39,12.9,1.38,0.0
20200127:1109,956.73,32.04,13.45,2.21,0.0
20200127:1209,1009.47,34.57,13.68,2.9,0.0
20200127:1309,799.4,33.56,13.84,3.52,0.0
20200127:1409,464.2,29.17,14.02,4.0,0.0
20200127:1509,690.72,22.08,14.04,4.41,0.0
20200127:1609,462.39,13.06,13.74,4.62,0.0
20200127:1709,18.73,2.72,13.23,4.55,0.0
20200127:1809,0.0,0.0,12.61,4.55,0.0
